,Income,Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,NumStorePurchases,kmeans_cluster,agglomerative_cluster,dbscan_cluster
2046,53154.0,0,1,129,0,21,0,1,7,3,4,0,1,1
2047,65308.0,0,0,713,0,264,120,80,34,7,12,1,2,44
2048,76467.0,1,0,676,161,426,210,44,58,2,5,1,0,-1
2049,81044.0,0,0,450,26,535,73,98,26,5,10,1,0,66
2050,32871.0,1,1,22,2,12,0,2,5,1,3,0,1,6
2051,55801.0,1,1,367,4,51,6,4,95,7,6,0,2,2
2052,76320.0,0,1,526,35,214,69,53,35,6,4,1,0,-1
2053,36927.0,1,1,51,0,16,0,0,4,3,3,0,1,6
2054,48794.0,1,1,25,0,11,3,0,15,1,3,0,1,6
2055,23478.0,0,0,28,6,27,12,17,39,3,3,0,1,6
2056,71128.0,1,0,958,159,447,20,0,31,2,12,1,2,-1
2057,70179.0,0,1,532,88,168,69,44,133,7,13,1,2,22
2058,59462.0,0,1,724,17,143,0,8,196,9,12,1,2,-1
2059,51741.5,1,1,375,42,48,94,66,96,4,4,0,1,1
2060,38361.0,1,0,39,0,56,20,8,14,3,3,0,1,6
2061,51741.5,1,0,23,0,15,0,2,7,3,3,0,1,6
2062,70038.0,0,0,587,54,348,71,54,130,4,8,1,0,36
2063,42554.0,1,1,29,1,11,0,0,0,2,3,0,1,6
2064,67445.0,0,1,757,80,217,29,80,11,9,12,1,2,44
2065,67046.0,0,1,544,35,133,23,151,107,4,4,1,2,46
2066,42192.0,0,0,40,15,15,17,6,7,2,3,0,1,6
2067,77610.0,0,1,1245,33,332,21,33,16,4,4,1,0,-1
2068,31761.0,1,0,19,1,20,16,14,28,3,4,0,1,1
2069,34350.0,1,0,16,3,15,2,1,11,1,3,0,1,6
2070,54591.0,0,1,376,4,94,12,9,24,6,8,1,2,16
2071,71866.0,0,1,184,178,178,103,39,33,6,10,1,2,12
2072,25293.0,1,0,15,0,11,0,2,9,1,2,0,1,0
2073,42000.0,0,0,124,83,267,85,59,35,5,11,1,2,-1
2074,69520.0,0,0,627,120,414,121,80,93,9,5,1,0,-1
2075,64713.0,1,0,180,60,241,13,54,54,5,7,1,2,-1
2076,27889.0,1,0,14,0,4,0,0,8,1,2,0,1,0
2077,22123.0,0,0,3,3,24,34,7,31,2,3,0,1,6
2078,51741.5,1,1,71,1,16,0,0,9,2,3,0,1,6
2079,51741.5,0,1,161,0,22,0,0,24,4,4,0,1,1
2080,27803.0,1,0,8,26,46,38,9,49,3,4,0,1,1
2081,51741.5,0,1,264,0,21,12,6,147,6,5,0,1,7
2082,51651.0,0,1,293,6,23,13,6,92,6,5,0,1,7
2083,68487.0,0,0,758,12,385,33,89,89,9,13,1,2,62
2084,51741.5,0,0,532,126,490,164,126,126,5,11,1,0,-1
2085,56796.0,0,1,656,38,161,62,47,37,8,7,1,2,-1
2086,87000.0,0,0,196,25,607,67,17,49,4,7,1,0,-1
2087,79823.0,0,1,835,73,380,114,73,43,6,7,1,0,-1
2088,30828.0,1,0,16,11,15,2,0,12,1,4,0,1,1
2089,34109.0,0,1,9,1,5,2,1,4,0,3,0,1,6
2090,53367.0,1,1,229,7,140,10,3,11,5,8,0,2,16
2091,22390.0,0,0,0,1,4,15,1,5,1,2,0,1,0
2092,71322.0,0,1,121,24,124,24,15,42,4,7,1,2,4
2093,79244.0,0,0,471,102,125,212,61,245,4,7,1,2,58
2094,49912.0,0,1,520,8,223,32,49,42,10,7,1,2,-1
2095,48699.0,1,1,26,1,10,2,0,1,1,3,0,1,6
2096,80144.0,0,0,240,132,445,250,192,108,3,8,1,0,-1
2097,54252.0,1,1,178,4,26,8,4,44,4,5,0,1,7
2098,81929.0,1,0,1486,55,278,49,0,185,4,10,1,0,-1
2099,76068.0,0,1,1115,12,128,33,12,76,2,4,1,0,-1
2100,53204.0,1,1,29,0,8,2,0,6,1,3,0,1,6
2101,67911.0,0,1,529,0,356,63,28,0,6,11,1,0,-1
2102,14796.0,1,0,13,3,8,7,4,16,1,3,0,1,6
2103,78128.0,0,1,934,24,230,16,24,36,8,6,1,0,-1
2104,14188.0,0,0,2,7,11,16,12,27,2,4,0,1,1
2105,20425.0,1,0,4,12,5,3,16,17,2,3,0,1,6
2106,58646.0,0,1,62,1,44,6,5,22,2,4,0,1,1
2107,72967.0,0,1,158,35,179,0,0,125,7,8,1,2,16
2108,48150.0,0,1,173,2,39,3,2,47,5,4,0,1,1
2109,82332.0,0,0,830,59,968,51,79,19,5,12,1,0,-1
2110,58275.0,1,1,189,10,253,56,43,64,8,7,1,2,4
2111,44953.0,0,0,728,17,133,11,8,124,7,13,1,2,-1
2112,34587.0,1,1,7,2,9,2,0,2,1,3,0,1,6
2113,43018.0,0,1,35,4,17,7,6,64,2,2,0,1,0
2114,45736.0,0,1,188,3,180,20,3,43,7,6,0,2,2
2115,66476.0,0,1,742,28,152,25,9,57,6,10,1,2,55
2116,27733.0,1,0,0,7,5,26,2,17,2,3,0,1,6
2117,69805.0,0,1,750,71,174,13,10,20,6,11,1,2,67
2118,72217.0,0,0,816,42,450,55,56,154,3,8,1,0,-1
2119,25818.0,1,0,5,2,8,2,2,9,0,2,0,1,0
2120,37509.0,1,0,37,5,56,12,8,5,3,4,0,1,1
2121,25176.0,1,1,4,0,4,0,0,5,1,2,0,1,0
2122,43586.0,0,1,99,2,11,4,0,16,3,4,0,1,1
2123,53230.0,0,1,176,72,98,136,21,229,5,12,1,2,-1
2124,50116.0,1,1,54,0,10,0,0,2,1,4,0,1,1
2125,84906.0,0,0,997,15,414,99,30,76,5,12,1,2,-1
2126,61286.0,0,1,356,0,107,19,9,117,7,8,1,2,16
2127,82333.0,0,0,1311,0,359,46,89,17,4,10,1,0,-1
2128,65220.0,0,0,890,63,292,0,25,12,8,7,1,0,-1
2129,33590.0,2,1,4,0,2,0,0,2,1,2,0,1,0
2130,30992.0,1,0,17,0,14,7,3,2,1,3,0,1,6
2131,72309.0,0,0,960,0,883,50,38,0,5,8,1,0,-1
2132,156924.0,0,0,2,1,2,1,1,1,0,0,1,0,-1
2133,16005.0,1,0,1,3,2,20,30,47,2,2,0,1,0
2134,65487.0,0,0,240,67,500,199,0,163,3,6,1,0,-1
2135,58692.0,0,1,301,11,61,4,7,11,8,4,0,1,1
2136,40590.0,1,1,154,0,50,6,11,37,3,3,0,1,6
2137,20587.0,1,0,2,3,6,4,1,9,1,2,0,1,0
2138,62637.0,0,1,104,12,48,4,12,5,2,5,0,1,7
2139,29435.0,1,1,70,3,37,4,2,64,3,2,0,1,0
2140,19346.0,1,0,2,0,9,3,6,2,1,3,0,1,6
2141,35788.0,1,1,23,2,11,3,1,4,2,3,0,1,6
2142,36997.0,1,1,43,4,12,8,0,27,2,4,0,1,1
2143,23539.0,0,0,4,24,11,16,1,25,2,4,0,1,1
2144,65333.0,0,1,654,7,92,0,15,30,9,8,1,2,16
2145,78499.0,0,0,912,72,170,47,36,97,11,4,1,0,-1
2146,29732.0,1,0,25,0,8,0,1,4,2,2,0,1,0
2147,41275.0,1,2,24,4,22,0,2,9,3,3,0,1,6
2148,63516.0,1,1,141,11,114,15,14,5,4,7,0,2,4
2149,42769.0,0,1,71,0,13,3,1,0,1,4,0,1,1
2150,49572.0,1,1,35,1,16,0,1,1,2,3,0,1,6
2151,69209.0,0,0,496,32,849,229,48,128,5,6,1,0,-1
2152,17148.0,1,0,9,9,11,13,10,16,3,3,0,1,6
2153,40590.0,1,1,154,0,50,6,11,37,3,3,0,1,6
2154,30560.0,1,0,9,1,5,4,5,7,1,3,0,1,6
2155,32146.0,1,0,26,3,23,4,7,3,2,4,0,1,1
2156,41713.0,1,1,77,8,44,10,10,25,3,4,0,1,1
2157,34176.0,0,1,11,2,7,4,2,2,1,3,0,1,6
2158,58482.0,0,1,576,7,115,19,7,7,7,9,1,2,21
2159,59686.0,0,1,89,15,89,34,42,5,4,6,0,1,2
2160,60896.0,0,1,1013,30,399,60,46,153,9,4,1,0,-1
2161,62994.0,1,0,224,12,48,4,12,12,6,4,0,1,1
2162,47320.0,0,1,200,19,111,50,15,19,5,8,0,2,16
2163,74859.0,0,0,570,73,614,133,102,73,6,11,1,0,-1
2164,15253.0,1,0,1,3,3,8,1,13,1,3,0,1,6
2165,31560.0,1,0,62,1,20,4,0,7,2,3,0,1,6
2166,72071.0,0,1,531,69,300,150,138,150,5,8,1,0,36
2167,91172.0,0,0,162,28,818,0,28,56,4,7,1,0,-1
2168,90000.0,0,0,675,144,133,94,192,241,4,5,1,0,-1
2169,41967.0,1,1,23,4,10,0,2,15,1,3,0,1,6
2170,69263.0,0,1,492,5,32,13,5,21,9,7,1,2,4
2171,65706.0,0,0,918,10,129,13,0,129,11,12,1,2,-1
2172,60934.0,0,1,224,155,155,192,93,54,6,11,1,2,-1
2173,71965.0,0,1,572,19,286,50,38,248,6,5,1,0,42
2174,65210.0,0,1,626,0,70,0,7,28,9,8,1,2,16
2175,79174.0,0,0,1074,37,518,193,92,129,5,7,1,0,-1
2176,81380.0,0,0,741,68,689,224,68,103,4,10,1,0,-1
2177,48432.0,0,1,322,3,50,4,3,42,7,6,0,2,2
2178,52914.0,0,1,254,10,44,30,10,227,7,3,0,1,-1
2179,38946.0,0,1,116,6,82,6,6,41,3,6,0,1,2
2180,26067.0,1,0,22,2,18,0,2,12,3,3,0,1,6
2181,44325.0,0,1,516,0,21,0,0,5,8,7,0,2,-1
2182,42523.0,0,0,14,36,11,3,26,35,1,4,0,1,1
2183,26487.0,1,0,2,8,10,12,14,23,2,3,0,1,6
2184,53233.0,0,1,28,0,9,3,0,0,1,3,0,1,6
2185,67716.0,0,1,530,142,217,62,9,56,7,13,1,2,22
2186,76234.0,0,1,519,50,167,130,0,41,8,11,1,2,-1
2187,84117.0,0,0,611,76,749,59,45,26,7,6,1,0,-1
2188,65487.0,0,0,240,67,500,199,0,163,3,6,1,0,-1
2189,25224.0,1,0,4,9,12,11,2,8,1,3,0,1,6
2190,89616.0,0,0,671,47,655,145,111,15,7,12,1,0,-1
2191,40851.0,1,1,23,1,7,0,4,24,1,2,0,1,0
2192,27469.0,0,0,9,1,2,3,2,0,0,3,0,1,6
2193,82347.0,0,0,556,54,845,202,133,63,7,10,1,0,-1
2194,73803.0,0,1,833,80,363,52,26,174,9,6,1,0,-1
2195,8820.0,1,1,12,0,13,4,2,4,3,3,0,1,6
2196,43322.0,0,0,56,7,48,10,2,18,3,4,0,1,1
2197,55593.0,0,1,293,8,124,11,4,106,6,3,0,1,-1
2198,50501.0,1,1,297,0,38,13,0,152,5,4,0,1,1
2199,37085.0,1,1,39,1,16,2,0,3,3,3,0,1,6
2200,16185.0,1,0,5,11,16,21,8,45,2,2,0,1,0
2201,57731.0,0,1,266,21,300,65,8,44,8,6,1,2,-1
2202,48432.0,0,1,322,3,50,4,3,42,7,6,0,2,2
2203,73807.0,0,1,366,124,156,71,78,54,5,11,1,2,64
2204,18929.0,0,0,32,0,8,23,4,18,1,4,0,1,1
2205,35893.0,1,1,158,0,23,0,0,18,3,5,0,1,7
2206,61014.0,0,1,269,129,495,182,43,29,9,4,1,0,-1
2207,32144.0,1,1,41,0,10,0,0,3,2,3,0,1,6
2208,14918.0,0,1,3,3,3,15,4,15,1,3,0,1,6
2209,45146.0,1,1,33,0,5,0,0,15,1,2,0,1,0
2210,41769.0,0,1,302,29,131,32,0,27,8,7,0,2,-1
2211,88325.0,0,0,519,71,860,93,27,53,6,9,1,0,-1
2212,38054.0,1,1,23,2,17,2,1,0,2,3,0,1,6
2213,80617.0,0,0,594,51,631,72,55,32,4,8,1,0,-1
2214,5305.0,0,1,12,4,7,1,3,5,1,0,0,1,5
2215,36807.0,1,1,4,2,5,0,0,5,1,2,0,1,0
2216,28427.0,1,0,18,3,19,3,3,6,2,3,0,1,6
2217,82032.0,0,0,332,194,377,149,125,57,4,7,1,0,53
2218,22775.0,1,0,5,1,8,0,0,1,1,2,0,1,0
2219,40101.0,1,0,171,3,129,26,24,62,6,6,0,1,2
2220,58025.0,0,1,270,31,88,11,48,22,3,10,1,2,12
2221,75777.0,0,0,712,26,538,69,13,80,3,11,1,0,-1
2222,7500.0,1,0,2,8,11,3,8,21,3,2,0,1,0
2223,33562.0,1,2,21,12,12,0,3,3,2,4,0,1,1
2224,57642.0,0,1,580,6,58,8,0,27,7,6,1,2,2
2225,58554.0,1,1,368,24,68,38,0,88,8,6,0,2,2
2226,63777.0,1,1,457,5,106,15,17,53,11,6,1,2,-1
2227,57967.0,0,1,229,7,137,4,0,91,4,8,1,2,16
2228,51741.5,0,0,32,2,1607,12,4,22,0,1,1,0,-1
2229,24434.0,2,0,3,2,8,20,0,17,2,2,0,1,0
2230,11012.0,1,0,24,3,26,7,1,23,3,2,0,1,0
2231,44802.0,0,0,853,10,143,13,10,20,9,12,1,2,-1
2232,26816.0,0,0,5,1,6,3,4,3,0,3,0,1,6
2233,51741.5,1,0,9,14,18,8,1,12,3,3,0,1,6
2234,34421.0,1,0,3,3,7,6,2,9,1,2,0,1,0
2235,61223.0,0,1,709,43,182,42,118,247,9,4,1,2,-1
2236,64014.0,2,1,406,0,30,0,0,8,8,5,0,2,61
2237,56981.0,0,0,908,48,217,32,12,24,2,13,1,2,-1
2238,69245.0,0,1,428,30,214,80,30,61,6,10,1,2,12
2239,52869.0,1,1,84,3,61,2,1,21,3,4,0,1,1
